CUST_ID,CUSTNAME,ADDRESS1,ADDRESS2,LOCALITY,CITY,STATE,COUNTRY_CODE,POSTAL_CODE,POSTAL_CODE_PLUS4,EMAIL_ADDRESS,PHONE_NUMBER,YTD_SALES,SALESMAN_ID,NATIONALITY,NATIONAL_ID,CREDITCARD_NUMBER,CREDITCARD_TYPE,CREDITCARD_EXP,CREDITCARD_CVV,DRIVER_LICENSE
"10892","Pauline Saunders    ","2323 Valley Lane",,,"Dallas","TX","US","75287","0000","Pauline.P.Saunders@mailinator.com","903-217-3431",6101.00,"NC298 ","ES","3030408C","3088940000001640","JCB","0614","762",
"10893","Jennifer Emery      ","1300 Melrose Street",,,"Dallas","TX","US","75217","0000","Jennifer.J.Emery@spambob.com","661-301-5778",180.30,"NW118 ","FR","178122302737741","370000025287980","American Express","0314","4901",
"10896","Joy Rusk            ","709 Harvest Lane",,,"Dalton","PA","US","18414","0000","Joy.J.Rusk@spambob.com","973-531-0637",2550.00,"NC358 ","UK","BH637379C","5500970000000248","Master Card","0410","3650",
"10894","Walter Shields      ","506 C Street",,,"Dallas","TX","US","75234","0000","Walter.L.Shields@dodgeit.com","229-208-7247",0.00,"SE265 ","FR","207128629447959","5500530000000257","Master Card","1016","4659",
"10895","Scott Martin        ","4274 Coulter Lane",,,"Dallas","TX","US","75240","0000","Scott.L.Martin@spambob.com","318-679-7744",298.83,"NW181 ","IT","GPQCUA48L67G284W","370000040573901","American Express","0913","6812",
"10897","Minnie Robinson     ","4195 Valley View Drive",,,"Dalton","GA","US","30721","0000","Minnie.R.Robinson@mailinator.com","301-634-2714",5000.90,"RP253 ","ES","3705114K","370000042819914","American Express","1016","7426",
"10898","Philip Weiss        ","1054 Blue Spruce Lane",,,"Damascus","MD","US","20872","0000","Philip.J.Weiss@spambob.com","313-714-3985",3780.51,"NE373 ","IT","TJXLRR78M57E775I","6011760000001415","Discover","1017","2410",
"10899","Michael Rooney      ","665 Ryder Avenue",,,"Damascus","OH","US","44619","0000","Michael.M.Rooney@spambob.com","573-588-3900",152.00,"SW145 ","IT","PUUMMS85D03C755G","4111430000001724","VISA","1108","1475",
"10900","David White         ","2442 Hardman Road",,,"Danbury","CT","US","06810","0000","David.J.White@pookmail.com","973-702-2012",0.00,"SE397 ","FR","280075317920943","30000003296963","Diners Club","0610","8902",
"10934","Toby Robertson      ","1099 Edsel Road",,,"Detroit","MI","US","48227","0000","Toby.L.Robertson@spambob.com","812-861-4046",180.30,"RP319 ","ES","6075399H","3088640000001653","JCB","1017","7897",
"10901","Harriet Holder      ","250 Corbin Branch Road",,,"Danta Di Cadore","BL","IT","32040","0000","Harriet.W.Holder@spambob.com","0390 2090567",5320.86,"NE304 ","UK","HY242421A","6011970000001428","Discover","0413","9318",
"10902","Herbert Dennard     ","3050 Browning Lane",,,"Danville","IL","US","61832","0000","Herbert.J.Dennard@trashymail.com","305-652-2085",0.00,"SW409 ","IT","UEEKUX71B44Z244W","4111800000001736","VISA","1208","2776",
"10903","Dwight Steele       ","1558 Aspen Court",,,"Danville","VA","US","24541","0000","Dwight.L.Steele@mailinator.com","508-814-2249",2550.00,"NC364 ","IT","SNUNUU32T46C526I","4111310000001744","VISA","0917","1239",
"10904","Gloria Fleenor      ","695 Kelly Drive",,,"Daradgee","QLD","AU","4860","0000","Gloria.G.Fleenor@pookmail.com","(08) 9071 2341",298.83,"SE271 ","IT","XIIAXX50T27B049R","6011040000001438","Discover","1108","2675",
"10905","Daniel Haynes       ","4251 Fairfax Drive",,,"Daroobalgie","NSW","AU","2870","0000","Daniel.M.Haynes@trashymail.com","(03) 8075 8379",152.00,"SE403 ","U.S.","023868125","30000004275750","Diners Club","0909","7642",
"10924","Javier Pipkin       ","4192 Big Indian",,,"Denver","CO","US","80221","0000","Javier.V.Pipkin@pookmail.com","517-251-7633",904.86,"WE154 ","U.S.","656240002","3088810000001660","JCB","0909","1786",
"10906","Dawn Greenlee       ","2807 Cost Avenue",,,"Davenport","IA","US","52803","0000","Dawn.D.Greenlee@trashymail.com","585-307-8502",5231.00,"SC199 ","IT","CFSTTF33S67A093S","3088750000001676","JCB","0111","4801",
"10907","Leslie Pharris      ","151 Bicetown Road",,,"Davis City","MO","US","50065","0000","Leslie.D.Pharris@dodgeit.com","609-928-9982",904.86,"NC232 ","ES","0129144E","370000005984317","American Express","0208","1168",
"10908","Tyrone Sheller      ","1507 Kerry Way",,,"Davoren Park South","SA","AU","5113","0000","Tyrone.M.Sheller@pookmail.com","(02) 6740 2569",3780.51,"WE286 ","U.S.","751050001","30000005055771","Diners Club","0214","1128",
"10910","Helen Glenn         ","2741 Lakeland Park Drive",,,"Dayton","OH","US","45402","0000","Helen.P.Glenn@dodgeit.com","409-920-9284",568.30,"NW382 ","IT","XHGOOA52P12F587J","370000045558659","American Express","1211","150",
"10911","Timothy Proper      ","4615 Bartlett Avenue",,,"Dayton","OH","US","45402","0000","Timothy.V.Proper@dodgeit.com","678-791-0687",5231.00,"SC259 ","IT","ZGUHYO14M45L349Q","30000001355043","Diners Club","0509","1603",
"10912","Stacey Pina         ","2028 Counts Lane",,,"Dayton","OH","US","45402","0000","Stacey.W.Pina@pookmail.com","602-882-8944",6000.28,"RP121 ","IT","RYFHLH81E59B687D","4111050000001753","VISA","0112","5395",
"10913","Heather Roth        ","3552 Nickel Road",,,"Dayton","OH","US","45406","0000","Heather.M.Roth@dodgeit.com","760-281-2590",6000.28,"SC199 ","IT","IXXGBO43D02F793T","6011660000001441","Discover","0608","7448",
"10914","Lynn Foster         ","2254 Morningview Lane",,,"Dayton","OH","US","45402","0000","Lynn.R.Foster@dodgeit.com","423-683-8383",18735.70,"NW247 ","FR","277080820333986","5500370000000266","Master Card","0508","1179",
"10915","Walter Lumpkin      ","1675 Hurry Street",,,"Daytona Beach","FL","US","32114","0000","Walter.J.Lumpkin@pookmail.com","318-288-4945",6101.00,"SW343 ","ES","7496119M","370000037878297","American Express","1117","3135",
"10916","Angela Apodaca      ","4201 Ashwood Drive",,,"De Bary","FL","US","32713","0000","Angela.E.Apodaca@trashymail.com","858-314-4778",492.00,"NW115 ","IT","DBUNJT51M13G483R","6011900000001458","Discover","0417","9099",
"10917","Jonathan Oneil      ","4356 Woodrow Way",,,"De Kalb","MS","US","39328","0000","Jonathan.I.Oneil@mailinator.com","703-279-3434",486.00,"SW340 ","IT","DNXDXH65L41G793R","30000000862346","Diners Club","0115","1345",
"10918","Gloria Mcpeek       ","2486 Amethyst Drive",,,"De Pere","WI","US","54115","0000","Gloria.L.Mcpeek@spambob.com","812-424-0231",486.00,"SW346 ","FR","223107322820802","6011740000001466","Discover","0915","6780",
"10919","George Presley      ","1940 Badger Pond Lane",,,"Decatur","IL","US","62522","0000","George.T.Presley@spambob.com","845-565-5212",853.30,"NW184 ","ES","2152090A","30000003950312","Diners Club","0816","1656",
"10921","Vivian Ong          ","830 O Conner Street",,,"Dello","BS","IT","25020","0000","Vivian.K.Ong@spambob.com","0364 3101067",673.00,"WE421 ","U.S.","418610001","6011820000001482","Discover","0711","6455",
"10922","Tracy Whitmore      ","4671 Fairfax Drive",,,"Denmark","KS","US","67481","0000","Tracy.J.Whitmore@mailinator.com","972-284-9039",863.90,"RP319 ","CA","420418048","4111110467723750","VISA","0412","7179",
"10923","Meaghan Noel        ","2622 Turkey Pen Lane",,,"Denver","CO","US","80203","0000","Meaghan.L.Noel@spambob.com","205-221-0774",9095.04,"SE337 ","U.S.","023868162","3088000048294770","JCB","0112","4942",
"10925","Victor Oden         ","3316 Watson Lane",,,"Denver","CO","US","80202","0000","Victor.M.Oden@mailinator.com","623-692-4889",90.30,"NC232 ","UK","OE508678B","6011890000001493","Discover","0708","3993",
"10926","Roland Proctor      ","493 Davis Lane",,,"Denver","CO","US","80202","0000","Roland.F.Proctor@spambob.com","775-855-4437",0.00,"SC196 ","FR","823115617818551","6011610000001503","Discover","0511","6143",
"10927","Cody Gamble         ","2268 Golden Street",,,"Denver","CO","US","80202","0000","Cody.L.Gamble@trashymail.com","714-779-0635",5000.90,"WE151 ","IT","HQEMDP20M28H929P","4111500000001765","VISA","1212","7608",
"10928","Cheryl West         ","3551 Single Street",,,"Denver","MO","US","64441","0000","Cheryl.J.West@pookmail.com","417-578-2829",304.00,"SE268 ","CA","532171188","6011680000001514","Discover","0917","5626",
"10929","Richard Goodson     ","2543 Hawks Nest Lane",,,"Denver","CO","US","80205","0000","Richard.C.Goodson@pookmail.com","616-738-2769",5320.86,"NE235 ","UK","ZM270675A","3088120000001680","JCB","0111","2072",
"10930","Dennis Ramon        ","1064 Sundown Lane",,,"Des Moines","IA","US","50317","0000","Dennis.H.Ramon@dodgeit.com","325-243-2911",52.00,"SW277 ","U.S.","750070001","6011910000001523","Discover","1108","3816",
"10931","Richard White       ","4138 Sycamore Fork Road",,,"Desana","VC","IT","13034","0000","Richard.J.White@mailinator.com","0333 2936030",354.00,"RP190 ","U.S.","522990001","30000000168389","Diners Club","0317","3934",
"10932","Ashleigh Klahn      ","3299 Walton Street",,,"Dessighofen",,"DE","56357","0000","Ashleigh.D.Klahn@dodgeit.com","04661 33 20 54",352.00,"SE268 ","IT","DKQPUU37P47I624Q","4111490000001777","VISA","1115","3304",
"10933","Chad Richards       ","4031 Ward Road",,,"Detroit","MI","US","48226","0000","Chad.S.Richards@dodgeit.com","870-389-1460",0.00,"NE172 ","ES","7697350D","370000022582565","American Express","0908","7873",
"10935","Robert Fletcher     ","1897 Parrill Court",,,"Detroit","MI","US","48226","0000","Robert.D.Fletcher@mailinator.com","317-346-6605",505.00,"SC391 ","FR","145015213443253","370000062494804","American Express","0214","7904",
"10936","Linda Newsome       ","1049 Passaic Street",,,"Deuil-la-barre",,"FR","95170","0000","Linda.C.Newsome@trashymail.com","01.56.24.74.70",5869.40,"NE304 ","FR","263094119612530","6011550000001535","Discover","1108","8959",
"10937","Spencer Zimmerman   ","195 Kyle Street",,,"Dezzo","BG","IT","24020","0000","Spencer.T.Zimmerman@pookmail.com","0389 9186109",6101.00,"SW142 ","IT","TPWXKS17S29Z603B","370000028435420","American Express","0414","859",
"10938","Sherry Garcia       ","2533 Christie Way",,,"Dhanis","TX","US","78850","0000","Sherry.B.Garcia@spambob.com","978-513-4133",290.48,"SW142 ","IT","JHNBHG35L12H377C","30000006269934","Diners Club","0115","1760",
"10939","Eric Stanek         ","4290 Godfrey Street",,,"Diamantina Lakes","QLD","AU","4735","0000","Eric.M.Stanek@dodgeit.com","(08) 9068 1798",6000.28,"SW277 ","U.S.","026880002","370000021219524","American Express","0515","3544",
"10940","Robin Hewett        ","3893 Washburn Street",,,"Diamond Hill","VIC","AU","3550","0000","Robin.V.Hewett@spambob.com","(02) 6123 7537",568.30,"RP253 ","IT","RTUJYC08E50L396O","370000076028119","American Express","0410","5296",
"10941","Patrick Jackson     ","519 Bingamon Branch Road",,,"Diano Marina","IM","IT","18013","0000","Patrick.P.Jackson@mailinator.com","0391 9559482",3780.51,"WE418 ","CA","186387395","4111490000001785","VISA","0415","9361",
"10942","Debrah Cooke        ","3434 Mapleview Drive",,,"Dierscheid",,"DE","54523","0000","Debrah.W.Cooke@pookmail.com","08504 43 83 62",152.00,"WE415 ","CA","522508647","30000000728125","Diners Club","0911","9213",
"10943","Lola Horne          ","4420 Hidden Valley Road",,,"Dietersheim",,"DE","91463","0000","Lola.D.Horne@mailinator.com","030 27 11 86",5320.86,"NE178 ","U.S.","446590001","6011380000001545","Discover","1108","1398",
"10944","Mary Bulter         ","1496 Briarwood Road",,,"Diezma",,"ES","18180","0000","Mary.C.Bulter@pookmail.com","91-451-6619",5320.86,"NC100 ","IT","JNPWKV63D25F225R","6011920000001555","Discover","0317","9927",
"10945","Virginia Buchman    ","3310 Gladwell Street",,,"Dinami","VV","IT","89833","0000","Virginia.D.Buchman@pookmail.com","0368 2577951",5000.90,"WE283 ","IT","DAXLKS94S22L573P","5500120000000273","Master Card","0712","1295",
"10947","Nina Butler         ","1663 Carter Street",,,"Dodge City","KS","US","67801","0000","Nina.J.Butler@mailinator.com","402-804-8282",1820.08,"SC262 ","IT","DYLBYI81P63A330L","5500040000000281","Master Card","1013","2410",
"10948","Marty Gaston        ","239 Gerald L. Bates Drive",,,"Dodges Ferry","TAS","AU","7173","0000","Marty.D.Gaston@trashymail.com","(02) 8255 7268",5000.90,"NE373 ","ES","8864751E","4111260000001790","VISA","1210","6780",
"10949","Eileen Diaz         ","725 Ridenour Street",,,"Domegge Di Cadore","BL","IT","32040","0000","Eileen.D.Diaz@mailinator.com","0315 2830073",352.00,"SC256 ","FR","891111823246318","3088880000001697","JCB","0311","8983",
"10950","Mercedes Thomas     ","1868 Virginia Street",,,"Dongola","IL","US","62926","0000","Mercedes.M.Thomas@dodgeit.com","724-580-1048",904.86,"NC424 ","CA","351678198","4111520000001805","VISA","0908","4342",
"10951","Jody Ralph          ","1831 Cameron Road",,,"Doria","CS","IT","87010","0000","Jody.D.Ralph@mailinator.com","0359 9682793",152.00,"NW310 ","IT","EOIPPM66E30D149E","370000067982068","American Express","0712","6110",
"10952","Andrew Miller       ","2389 Camden Place",,,"DORSTONE",,"UK","HR3 8ZE","0000","Andrew.K.Miller@pookmail.com","079 7068 7431",5320.86,"SE334 ","CA","273686063","3088470000001705","JCB","0109","1667",
"10953","Marita Barrett      ","3034 Pike Street",,,"Dosoledo","BL","IT","32040","0000","Marita.R.Barrett@trashymail.com","0356 6687941",486.00,"NE178 ","IT","UOOLMZ97M69H465V","30000001685381","Diners Club","0210","2946",
"10955","Matthew Barber      ","4140 Anmoore Road",,,"Douglasville","GA","US","30134","0000","Matthew.V.Barber@trashymail.com","570-383-5092",5320.86,"NE238 ","IT","SZBVLA60E51D701H","3088420000001718","JCB","0516","7433",
"10956","Deborah Walker      ","2430 Chardonnay Drive",,,"DOUNE PARK",,"UK","AB45 8SY","0000","Deborah.A.Walker@spambob.com","077 4039 0741",904.86,"NC292 ","U.S.","160840002","370000056921861","American Express","1008","4777",
"10957","Robert Walsh        ","1763 Emerson Road",,,"Dover","OH","US","44622","0000","Robert.B.Walsh@mailinator.com","818-703-4303",298.83,"SE400 ","IT","YOAQCC94H13C459T","370000000097461","American Express","0312","3650",
"10958","Jeanne White        ","3875 Alpaca Way",,,"Dover","NJ","US","07801","0000","Jeanne.J.White@pookmail.com","858-605-9329",120.00,"SC130 ","FR","179113023152617","6011000435259340","Discover","0110","1667",
"10959","Joseph Hensley      ","879 Edington Drive",,,"Dover Heights","NSW","AU","2030","0000","Joseph.D.Hensley@dodgeit.com","(07) 4583 3644",5320.86,"SW346 ","IT","FHVWUO78E29L247U","6011590000001572","Discover","0514","4979",
"10890","Carmelina Ziegler   ","3819 Davis Court",,,"DALCHALLOCH",,"UK","PH18 8QE","0000","Carmelina.K.Ziegler@dodgeit.com","079 8870 7199",505.00,"NC358 ","FR","207041904040525","3088440000001625","JCB","0408","1768",
"10961","James Dunlap        ","601 Eagles Nest Drive",,,"Draveil",,"FR","91210","0000","James.R.Dunlap@mailinator.com","03.21.47.56.59",568.30,"SW346 ","ES","2828998K","4111110382701550","VISA","0814","7791",
"10962","Armand Falcon       ","1041 Sunny Day Drive",,,"Drayton","MN","US","58225","0000","Armand.C.Falcon@trashymail.com","850-452-8941",5231.00,"NC160 ","IT","QVCBBL40S51G201D","370000065462592","American Express","0709","6007",
"10963","Kathleen Norris     ","914 Jennifer Lane",,,"Dresden",,"DE","01291","0000","Kathleen.J.Norris@trashymail.com","08386 90 95 30",486.00,"SW346 ","IT","HQREUO56R25M086X","30000003617242","Diners Club","0908","2813",
"10964","Leslie Andersen     ","2853 Marion Street",,,"Drummondville","QC","CA","J2B 1G6","0000","Leslie.J.Andersen@mailinator.com","519-725-5007",354.00,"WE418 ","IT","KMFREI28D66G875R","370000037601228","American Express","0209","9818",
"10965","Alan Garcia         ","4104 Dale Avenue",,,"Dubuque","IA","US","52001","0000","Alan.K.Garcia@pookmail.com","916-417-9970",354.00,"SE133 ","ES","2887341J","6011260000001580","Discover","0810","4324",
"10966","Michael Foreman     ","89 Flynn Street",,,"Dukin","WA","AU","6475","0000","Michael.K.Foreman@trashymail.com","(07) 5367 9224",6000.28,"NE235 ","UK","SK018798A","6011370000001595","Discover","0308","8236",
"10967","Harriet Adams       ","538 Armory Road",,,"Duluth","GA","US","30097","0000","Harriet.R.Adams@mailinator.com","760-401-5555",863.90,"WE355 ","ES","8452318W","6011010000001605","Discover","0512","977",
"10968","Michele Schwan      ","3403 Happy Hollow Road",,,"Duluth","GA","US","30097","0000","Michele.G.Schwan@mailinator.com","516-593-2024",9095.04,"SC124 ","UK","CK961466","370000075107146","American Express","0811","7878",
"10969","Wilma Duell         ","2591 Brown Avenue",,,"Dulwich","SA","AU","5065","0000","Wilma.T.Duell@dodgeit.com","(02) 6138 2846",354.00,"NE103 ","IT","GJCSRC06H56G262T","370000014454120","American Express","0217","5964",
"10970","Numbers Alston      ","1309 Junior Avenue",,,"Dumas","AR","US","71639","0000","Numbers.B.Alston@pookmail.com","212-273-2185",52.00,"WE415 ","CA","127911675","4111800000001819","VISA","1212","6407",
"10971","Lucille Lachance    ","1384 Edgewood Avenue",,,"Dumosa","VIC","AU","3527","0000","Lucille.L.Lachance@mailinator.com","(03) 5382 7434",673.00,"SW148 ","FR","284098931226403","30000004643940","Diners Club","0815","3010",
"10972","Faustino Mcmanus    ","2550 Gateway Road",,,"Dundee","NSW","AU","2370","0000","Faustino.C.Mcmanus@trashymail.com","(03) 5378 0690",290.48,"NW244 ","FR","848014127136083","3088000640466370","JCB","0111","7051",
"10973","Rick Deweese        ","4320 Coulter Lane",,,"Dungowan","NSW","AU","2340","0000","Rick.A.Deweese@trashymail.com","(08) 8335 9946",486.00,"SC328 ","FR","798028839066821","30000001304843","Diners Club","0408","4013",
"10974","Manuel Glass        ","2557 Brooklyn Street",,,"Dunkerque",,"FR","59240","0000","Manuel.M.Glass@dodgeit.com","04.34.29.11.18",853.30,"SE208 ","ES","4358857N","30000003034265","Diners Club","0609","3780",
"10975","Debra Chavis        ","2756 Rinehart Road",,,"DUNNING",,"UK","PH2 2FU","0000","Debra.H.Chavis@dodgeit.com","070 7300 6706",673.00,"SE337 ","UK","SH720283C","30000004662486","Diners Club","0412","9665",
"10976","Leticia Roles       ","4381 Pennsylvania Avenue",,,"Dunsford","ON","CA","K0M 1L0","0000","Leticia.J.Roles@spambob.com","604-728-7965",673.00,"NC232 ","UK","LK655998D","6011060000001618","Discover","0515","1653",
"10977","Judith Ferrara      ","127 Oakdale Avenue",,,"Durango","CO","US","81301","0000","Judith.S.Ferrara@dodgeit.com","804-458-9369",904.86,"SC391 ","FR","297033245579958","6011540000001627","Discover","1011","9395",
"10978","Tracey Corey        ","1379 Oakmound Drive",,,"Durham","NC","US","27713","0000","Tracey.H.Corey@dodgeit.com","909-603-0087",9095.04,"NC100 ","ES","5951996X","4111240000001826","VISA","0908","8305",
"10979","Elsa Tessier        ","1467 Pointe Lane",,,"Durham Ox","VIC","AU","3576","0000","Elsa.H.Tessier@trashymail.com","(08) 9463 0453",6000.28,"WE283 ","CA","601818222","3088600000001723","JCB","0613","1399",
"10980","Joe Blocker         ","469 Hart Country Lane",,,"Duri","NSW","AU","2344","0000","Joe.B.Blocker@spambob.com","(03) 5306 5244",5320.86,"NW310 ","U.S.","692050001","370000052793850","American Express","1116","7426",
"10981","David Heiss         ","3286 Willow Oaks Lane",,,"Dusseldorf Holthausen",,"DE","40599","0000","David.M.Heiss@dodgeit.com","04625 90 73 12",673.00,"SE268 ","IT","PGXRGP92C67A460S","4111060000001836","VISA","0811","8208",
"10982","Nina Patterson      ","1620 Passaic Street",,,"Dykehead","QLD","AU","4626","0000","Nina.F.Patterson@spambob.com","(07) 5317 4092",5869.40,"NW187 ","IT","ZVCAAI48T70H952F","4111250000001841","VISA","1217","7028",
"10983","Brandon Boggs       ","1663 Abner Road",,,"Dyraaba Central","NSW","AU","2470","0000","Brandon.K.Boggs@mailinator.com","(07) 3894 0426",673.00,"SE403 ","U.S.","579410001","6011930000001646","Discover","1113","7346",
"10984","Jennifer Duncan     ","349 Sweetwood Drive",,,"Eagan","MN","US","55121","0000","Jennifer.S.Duncan@pookmail.com","704-522-2390",486.00,"WE289 ","CA","476434733","30000005349216","Diners Club","0209","3999",
"10985","Grace Alfaro        ","2284 Whitetail Lane",,,"Eagleville","PA","US","19403","0000","Grace.J.Alfaro@mailinator.com","562-802-9460",6101.00,"SC256 ","ES","8857379X","4111640000001850","VISA","0914","7073",
"10986","Gayle Morales       ","4744 Spring Avenue",,,"Eagleville","PA","US","19403","0000","Gayle.J.Morales@mailinator.com","719-689-0791",904.86,"SC328 ","FR","147015029945085","3088000455647460","JCB","0709","7648",
"10987","Michelle Blount     ","4253 Cambridge Place",,,"East Fairfield","VT","US","05448","0000","Michelle.L.Blount@dodgeit.com","325-396-4302",90.30,"SW211 ","FR","138052919880648","6011820000001656","Discover","0114","2876",
"10988","John Smalls         ","3681 Randolph Street",,,"East Feluga","QLD","AU","4854","0000","John.M.Smalls@spambob.com","(02) 9697 3295",0.00,"NC100 ","IT","IIOHIE89T19G346I","3088330000001735","JCB","1214","2159",
"10989","Jerry Graves        ","4000 Davis Street",,,"East Gresford","NSW","AU","2311","0000","Jerry.D.Graves@trashymail.com","(07) 4587 0430",6000.28,"NE103 ","FR","230092519039747","30000002033466","Diners Club","0811","3768",
"10990","Lois Stahl          ","2353 Pinnickinnick Street",,,"East Kempsey","NSW","AU","2440","0000","Lois.K.Stahl@trashymail.com","(02) 6198 2602",0.00,"SC394 ","ES","2146507D","6011460000001669","Discover","0715","902",
"10991","Lydia James         ","2924 Green Gate Lane",,,"East Lansing","MI","US","48823","0000","Lydia.P.James@dodgeit.com","618-274-4180",52.00,"NE178 ","CA","095456422","30000005490077","Diners Club","0510","9694",
"10992","Samuel Miller       ","2281 Woodland Drive",,,"East Lansing","MI","US","48823","0000","Samuel.B.Miller@trashymail.com","260-687-5627",354.00,"NW382 ","ES","9814902C","3088130000001747","JCB","0517","2682",
"10993","Anna Eckman         ","2834 Swick Hill Street",,,"East Point","GA","US","30344","0000","Anna.A.Eckman@trashymail.com","770-482-5600",298.83,"NC358 ","CA","748924420","6011310000001674","Discover","0412","5912",
"10994","Robert Villegas     ","581 Timber Ridge Road",,,"East Point","GA","US","30344","0000","Robert.E.Villegas@mailinator.com","225-921-6830",863.90,"WE220 ","UK","BK246526B","370000004792208","American Express","0910","550",
"10995","Robert Johnson      ","4657 Carter Street",,,"East Russell","QLD","AU","4861","0000","Robert.A.Johnson@spambob.com","(08) 9412 1517",568.30,"SC394 ","U.S.","317290001","6011630000001683","Discover","0909","1653",
"10997","Robert Corbitt      ","3010 Harley Vincent Drive",,,"EATON UPON TERN",,"UK","TF9 4AZ","0000","Robert.M.Corbitt@mailinator.com","070 3784 2901",505.00,"NW187 ","U.S.","023867941","370000021866548","American Express","0116","3316",
"10998","Weldon Burns        ","4624 Hillview Drive",,,"Eau Claire","WI","US","54701","0000","Weldon.A.Burns@dodgeit.com","801-981-3792",5869.40,"SW280 ","FR","166051724719482","4111420000001865","VISA","0713","5857",
"10999","Johnson Whitted     ","3607 Wildwood Street",,,"Eau Claire","WI","US","54701","0000","Johnson.J.Whitted@mailinator.com","530-344-3218",304.00,"SC196 ","U.S.","478370001","6011510000001695","Discover","0415","3587",
"11000","Monroe Slover       ","4791 Lamberts Branch Road",,,"Eau Claire","WI","US","54701","0000","Monroe.K.Slover@mailinator.com","215-764-5067",9095.04,"SC196 ","ES","7900804M","3088120000001755","JCB","0910","2293",
"11001","Marion Scheller     ","259 Jehovah Drive",,,"Eberbach",,"DE","69412","0000","Marion.J.Scheller@mailinator.com","036846 41 91",290.48,"NC427 ","U.S.","520510007","6011910000001705","Discover","0317","1654",
"11002","Paul Camacho        ","2276 Primrose Lane",,,"Ebersbach-musbach",,"DE","88371","0000","Paul.V.Camacho@pookmail.com","063 53 33 12",90.30,"SC130 ","ES","5752392T","3088330000001768","JCB","0616","758",
"11003","Michael Russell     ","2089 Carolina Avenue",,,"Ebnath",,"DE","95683","0000","Michael.N.Russell@spambob.com","08446 05 98 30",180.30,"RP190 ","IT","LOXWZJ35T70A768R","30000003702986","Diners Club","0115","2679",
"11004","Stacey Daggett      ","2982 Lake Floyd Circle",,,"Echuca","VIC","AU","3564","0000","Stacey.K.Daggett@trashymail.com","(07) 4575 1772",863.90,"NW247 ","CA","414827584","6011060000001717","Discover","1108","834",
"11005","Shirley Madrigal    ","1573 Airplane Avenue",,,"Eden Prairie","MN","US","55344","0000","Shirley.J.Madrigal@pookmail.com","972-423-1034",120.00,"RP121 ","FR","280085552501207","3088100000001773","JCB","0113","9508",
"11006","Tom Whitfield       ","1364 Post Avenue",,,"Edinburg","TX","US","78539","0000","Tom.E.Whitfield@pookmail.com","732-863-7387",486.00,"NC298 ","UK","EK490297C","4111570000001875","VISA","0310","2885",
"11008","Jessica White       ","1541 Aviation Way",,,"Eigeltingen",,"DE","78253","0000","Jessica.A.White@dodgeit.com","030 04 86 66",853.30,"NW187 ","UK","WL603964D","30000005336692","Diners Club","0911","7120",
"11009","Gwendolyn Roark     ","1389 Chenoweth Drive",,,"El Arco",,"ES","37797","0000","Gwendolyn.C.Roark@trashymail.com","91-102-2358",0.00,"NW316 ","U.S.","023868038","6011260000001721","Discover","1117","4606",
"11010","Fred Fordham        ","4586 Calico Drive",,,"El Arco",,"ES","37797","0000","Fred.A.Fordham@dodgeit.com","91-345-2187",5231.00,"NE301 ","ES","8189163J","6011530000001735","Discover","0109","6634",
"11011","Donald Freeman      ","2627 Romano Street",,,"El Arish","QLD","AU","4855","0000","Donald.M.Freeman@pookmail.com","(08) 8243 5548",5000.90,"SC127 ","ES","3815161J","4111160000001883","VISA","1110","5606",
"11012","Patricia White      ","446 Lost Creek Road",,,"El Atazar",,"ES","28189","0000","Patricia.T.White@mailinator.com","91-102-2034",3780.51,"NW184 ","CA","912158813","370000011581917","American Express","0809","560",
"11013","Darrell Hodnett     ","1001 Richison Drive",,,"El Ballestero",,"ES","02614","0000","Darrell.M.Hodnett@mailinator.com","91-102-2349",152.00,"NE367 ","U.S.","464990001","30000005933563","Diners Club","0417","3045",
"11014","Celia Sauer         ","2412 Lady Bug Drive",,,"El Bodon",,"ES","37520","0000","Celia.M.Sauer@spambob.com","91-102-2031",0.00,"NE373 ","UK","AS080900C","30000003169384","Diners Club","1215","2813",
"11049","Sofia Lee           ","2368 Fannie Street",,,"Erfde",,"DE","24803","0000","Sofia.H.Lee@spambob.com","089 44 97 87",18735.70,"NC358 ","ES","X6850201L","6011140000001741","Discover","0109","5818",
"11015","Anna Jacobsen       ","4035 Lightning Point Drive",,,"El Catllar",,"ES","43764","0000","Anna.F.Jacobsen@spambob.com","91-102-2323",90.30,"WE151 ","ES","5296538Y","370000042519852","American Express","1017","9009",
"11016","Ernest Hubbard      ","1654 Candlelight Drive",,,"El Cerro",,"ES","37726","0000","Ernest.S.Hubbard@spambob.com","91-451-6676",2550.00,"RP190 ","CA","732103353","370000021886694","American Express","0310","4980",
"11018","Roy Ward            ","1558 Dawson Drive",,,"El Monte","CA","US","91731","0000","Roy.M.Ward@dodgeit.com","707-697-1373",2550.00,"SE133 ","IT","HYNCCQ27T55L190T","370000009693708","American Express","0616","5090",
"11019","Natalie Wilson      ","4672 Red Maple Drive",,,"El Paso","TX","US","79936","0000","Natalie.M.Wilson@mailinator.com","206-922-5547",352.00,"WE415 ","IT","KTZAEU60P67L081E","4111450000001896","VISA","1216","918",
"11020","Israel Sutton       ","4850 Water Street",,,"El Paso","TX","US","79927","0000","Israel.L.Sutton@spambob.com","219-628-1136",5000.90,"RP253 ","ES","6306240P","370000055635983","American Express","1210","2058",
