CUST_ID,CUSTNAME,ADDRESS1,ADDRESS2,LOCALITY,CITY,STATE,COUNTRY_CODE,POSTAL_CODE,POSTAL_CODE_PLUS4,EMAIL_ADDRESS,PHONE_NUMBER,YTD_SALES,SALESREP_ID,NATIONALITY,NATIONAL_ID,CREDITCARD_NUMBER,CREDITCARD_TYPE,CREDITCARD_EXP,CREDITCARD_CVV,DRIVER_LICENSE
10423,Tiffany Simpson     ,2920 Hidden Valley Road,,,Brattleboro,VT,US,5301,0,Tiffany.D.Simpson@pookmail.com,828-477-3560,6101,SW343 ,IT,NVUDCD71M14G867G,3.7E+14,American Express,1013,6605,
10424,Susan Evans         ,500 Dola Mine Road,,,Brattleboro,VT,US,5301,0,Susan.M.Evans@spambob.com,307-735-8455,5320.86,NW115 ,IT,GEUTBD07E64B444I,3.08886E+15,JCB,1014,2931,
10425,Lonny Ferris        ,549 Bingamon Branch Road,,,Breakfast Creek,NSW,AU,2849,0,Lonny.A.Ferris@mailinator.com,(03) 5385 4324,0,SE205 ,IT,YWYPDO30A61F747H,3E+13,Diners Club,110,4476,
10426,Kelly Ledford       ,1509 Simons Hollow Road,,,Breckenridge,TX,US,76024,0,Kelly.E.Ledford@dodgeit.com,650-348-2779,5320.86,NE235 ,IT,ZTZAAX87S46C145J,3E+13,Diners Club,412,3583,
10427,Larry Alexander     ,3477 Christie Way,,,Brecksville,OH,US,44141,0,Larry.R.Alexander@pookmail.com,727-599-5975,120,SC394 ,FR,1.48018E+14,3.08808E+15,JCB,811,1128,
10428,Thomas Leon         ,565 Clousson Road,,,Bregano,VA,IT,21020,0,Thomas.M.Leon@mailinator.com,0364 3329547,18735.7,WE286 ,IT,IUOOXX23C12F517L,3.08891E+15,JCB,916,2830,
10338,Richard Copeland    ,4484 Sugar Camp Road,,,Birmingham,AL,US,35244,0,Richard.D.Copeland@dodgeit.com,516-356-6880,1820.08,NW115 ,ES,3305414S,3E+13,Diners Club,716,2405,
10430,Gladys Francis      ,4207 Freedom Lane,,,Brembio,LO,IT,26822,0,Gladys.J.Francis@trashymail.com,0351 1885529,492,NE109 ,CA,730155629,4.11111E+15,VISA,1217,6407,
10431,Hector Ward         ,4574 Wood Street,,,Bremen Bahnhofsvorstadt,,DE,28195,0,Hector.D.Ward@dodgeit.com,04121 34 46 39,9095.04,RP121 ,UK,SR871230C,3E+13,Diners Club,1217,834,
10433,Kathryn Adams       ,1488 College Avenue,,,Brentwood,NY,US,11717,0,Kathryn.R.Adams@dodgeit.com,412-741-0329,0,WE355 ,U.S.,160840004,3.08831E+15,JCB,1015,1184,
10434,Edward Frankel      ,3054 Smith Street,,,Briaglia,CN,IT,12080,0,Edward.A.Frankel@spambob.com,0362 9354775,9095.04,WE349 ,FR,1.25055E+14,3E+13,Diners Club,315,8999,
10435,Donald Patterson    ,901 Elliot Avenue,,,Bricherasio,TO,IT,10060,0,Donald.R.Patterson@trashymail.com,0366 0987585,0,NC100 ,U.S.,425990002,3.7E+14,American Express,813,9502,
10437,Ronald Armstrong    ,4230 Hawks Nest Lane,,,Bridgeport,CT,US,6604,0,Ronald.O.Armstrong@spambob.com,720-263-5654,304,WE352 ,FR,2.18053E+14,3.0886E+15,JCB,213,1872,
10438,Daniel Rakestraw    ,3499 Woodridge Lane,,,Bridgeview,IL,US,60455,0,Daniel.S.Rakestraw@mailinator.com,763-498-8129,6000.28,NW376 ,IT,EXXEUE82P68Z214O,4.11125E+15,VISA,1212,4955,
10439,Joe Stone           ,3664 Bicetown Road,,,Bridgeville,PA,US,15017,0,Joe.N.Stone@dodgeit.com,928-446-4014,5000.9,NW112 ,IT,XGDCLZ97B50A681W,3.08816E+15,JCB,811,5336,
10440,Bonnie Allen        ,947 Essex Court,,,Brightly,QLD,AU,4741,0,Bonnie.V.Allen@trashymail.com,(02) 6688 3086,1782.03,SW412 ,U.S.,646900001,4.11198E+15,VISA,1217,4199,
10441,Shelley Seay        ,422 Sumner Street,,,Bril Bril,NSW,AU,2441,0,Shelley.K.Seay@trashymail.com,(07) 4037 3502,1820.08,SE265 ,UK,AE415045C,5.50023E+15,Master Card,314,5615,
10442,Ruthann Holland     ,2528 White Lane,,,Brilliant,AL,US,35548,0,Ruthann.P.Holland@trashymail.com,817-460-2094,568.3,NW313 ,IT,NDKNLY72A19C943M,6.01173E+15,Discover,1214,769,
10443,David Genthner      ,3551 Crummit Lane,,,Brimley,MI,US,49715,0,David.H.Genthner@pookmail.com,734-354-6651,853.3,NE304 ,IT,BZBUUU63L60E265I,6.011E+15,Discover,911,851,
10445,Melina Mckissick    ,336 Penn Street,,,Brive-la-gaillarde,,FR,19100,0,Melina.A.Mckissick@dodgeit.com,02.37.78.30.66,505,WE421 ,CA,615547775,4.11156E+15,VISA,1016,2873,
10446,Paula Singleton     ,159 Lincoln Street,,,BROADSTREET COMMON,,UK,NP6 7FJ,0,Paula.L.Singleton@dodgeit.com,079 4920 7903,290.48,SW142 ,UK,LX337248D,4.11138E+15,VISA,912,5962,
10469,Walter Sharpe       ,296 Bungalow Road,,,Buffalo,NY,US,14216,0,Walter.A.Sharpe@spambob.com,606-577-0237,298.83,WE415 ,U.S.,486250001,3.08853E+15,JCB,1008,1399,
10447,Lesli Goering       ,4198 Tipple Road,,,Broadway,NSW,AU,2007,0,Lesli.C.Goering@spambob.com,(02) 6712 3978,1820.08,NC100 ,FR,7.98064E+14,4.11115E+15,VISA,1216,5986,
10448,John Long           ,1738 Stoney Lonesome Road,,,Broadway,NSW,AU,2007,0,John.S.Long@mailinator.com,(03) 5399 2865,486,NC298 ,ES,9288020E,3.7E+14,American Express,815,7416,
10449,Jill Rosenberg      ,4733 Jenna Lane,,,Brook,IN,US,47922,0,Jill.J.Rosenberg@pookmail.com,601-774-2809,6000.28,SW145 ,UK,OR783577C,3.7E+14,American Express,1115,1541,
10451,Robin Wiggins       ,4464 Patton Lane,,,Brooklyn,NY,US,11206,0,Robin.R.Wiggins@trashymail.com,573-475-5959,5000.9,NC169 ,IT,IIUEUA14A65E526R,3.08819E+15,JCB,110,8371,
10452,Anthony Sills       ,1048 Quilly Lane,,,Brooklyn,NY,US,11206,0,Anthony.K.Sills@mailinator.com,360-698-2881,18735.7,SC199 ,ES,4622907E,3.7E+14,American Express,317,23,
10453,Glenda Sells        ,3425 Coventry Court,,,Brooklyn,NY,US,11204,0,Glenda.N.Sells@pookmail.com,301-907-2019,298.83,NC292 ,FR,8.86016E+14,4.11149E+15,VISA,215,208,
10454,Tony Thompson       ,1251 Shobe Lane,,,Broomfield,CO,US,80020,0,Tony.L.Thompson@mailinator.com,724-477-6418,304,WE223 ,ES,4977022Y,4.11127E+15,VISA,917,6482,
10455,James Paine         ,2846 Austin Avenue,,,Brownlow K.i.,SA,AU,5223,0,James.B.Paine@trashymail.com,(02) 6739 8771,5869.4,NE304 ,ES,0512822Z,3E+13,Diners Club,612,3768,
10456,Edwin Pearson       ,3784 Glory Road,,,Brucktal,,DE,53539,0,Edwin.M.Pearson@trashymail.com,08536 17 99 57,290.48,NW379 ,IT,XZANAI55P25L340C,3.088E+15,JCB,210,2784,
10457,Vance Chandler      ,781 Tree Frog Lane,,,Bruna,PG,IT,6080,0,Vance.S.Chandler@mailinator.com,0381 7178304,152,SC259 ,CA,299585604,3E+13,Diners Club,316,4287,
10459,Christina Johnson   ,4256 Columbia Boulevard,,,Brunswick,ME,US,4011,0,Christina.G.Johnson@dodgeit.com,913-917-5785,1820.08,SE271 ,FR,2.43102E+14,6.01165E+15,Discover,1212,5932,
10460,Raymond Peters      ,1409 Lawman Avenue,,,Brunswick,GA,US,31520,0,Raymond.R.Peters@dodgeit.com,636-266-4542,904.86,NE238 ,IT,PKTXGZ29E52D134I,3.7E+14,American Express,315,3554,
10461,Fred Mohr           ,751 Lodgeville Road,,,Brunswick,GA,US,31520,0,Fred.C.Mohr@spambob.com,515-223-8034,354,WE220 ,IT,LRAXXW61H10C769R,3E+13,Diners Club,614,2663,
10462,Matthew Briseno     ,2157 Bell Street,,,Bryan,TX,US,77803,0,Matthew.R.Briseno@spambob.com,757-329-5285,0,WE415 ,U.S.,197820001,6.0116E+15,Discover,309,9166,
10463,Mitchell Hooks      ,2176 Jerry Toth Drive,,,Bryans Gap,NSW,AU,2372,0,Mitchell.N.Hooks@pookmail.com,(08) 9050 4384,5869.4,NE235 ,IT,RVLDFY30C42G078X,3.7E+14,American Express,709,3382,
10464,Martin Jones        ,3161 Philadelphia Avenue,,,Bryce Canyon,UT,US,84717,0,Martin.C.Jones@pookmail.com,586-567-4822,6101,SW274 ,IT,BYJIOO62R50B434B,3.08817E+15,JCB,912,902,
10465,Christopher Smith   ,3102 Gore Street,,,Buaraba,QLD,AU,4311,0,Christopher.J.Smith@trashymail.com,(08) 8773 7022,290.48,NW316 ,IT,ZMSGOX79C65F400W,4.11111E+15,VISA,1110,1127,
10466,Randy Dechant       ,1485 Clark Street,,,BUCKBY WHARF,,UK,NN11 6EY,0,Randy.R.Dechant@spambob.com,077 1880 6904,5000.9,SC325 ,IT,AUEEAE08D70H880U,3.7E+14,American Express,215,6951,
10467,Christina Greer     ,799 Clarence Court,,,Budrio,BO,IT,40054,0,Christina.J.Greer@mailinator.com,0381 5124700,3780.51,WE289 ,UK,HB731007B,3.7E+14,American Express,109,3536,
10468,Jane Meyer          ,3318 Green Gate Lane,,,Bufalata,TP,IT,91020,0,Jane.D.Meyer@mailinator.com,0369 2964889,152,NE103 ,IT,EIABRP15L25F153F,6.011E+15,Discover,410,4180,
10470,Jessica Erazo       ,4547 Steve Hunt Road,,,Buffalo,NY,US,14202,0,Jessica.J.Erazo@pookmail.com,334-492-2185,673,NC364 ,IT,RSWVIA79L42D410L,4.11111E+15,VISA,514,6477,
10471,Claire Baker        ,4112 Kelly Drive,,,Buffalo,NY,US,14214,0,Claire.D.Baker@dodgeit.com,970-673-1934,2550,SE139 ,U.S.,385310001,3.7E+14,American Express,1211,9806,
10472,Martha Nguyen       ,1660 Bingamon Branch Road,,,Buffalo Grove,IL,US,60089,0,Martha.R.Nguyen@trashymail.com,314-953-1572,298.83,SW148 ,ES,5699421K,3.7E+14,American Express,710,4950,
10473,James Lodge         ,4581 Beeghley Street,,,Bulloo Downs,QLD,AU,4492,0,James.G.Lodge@mailinator.com,(08) 9029 8008,6000.28,SW277 ,U.S.,277110001,3E+13,Diners Club,717,2810,
10475,Sandra Mattingly    ,981 Ferguson Street,,,Burbank,CA,US,91502,0,Sandra.A.Mattingly@spambob.com,303-863-9676,5231,SC127 ,UK,HL276648,4.11133E+15,VISA,315,9255,
10477,Pablo Hardy         ,595 Chicago Avenue,,,Burbank,CA,US,91502,0,Pablo.K.Hardy@mailinator.com,305-347-7881,863.9,NC169 ,IT,TOERGY40C25C757H,3E+13,Diners Club,316,2675,
10478,Christopher Wrenn   ,2941 Wood Street,,,Burkeville,VA,US,23922,0,Christopher.C.Wrenn@mailinator.com,817-469-1785,354,SE268 ,U.S.,22868014,3.7E+14,American Express,815,8209,
10480,Wendy Cantu         ,443 Nutter Street,,,Burlingame,CA,US,94010,0,Wendy.C.Cantu@mailinator.com,973-316-5236,5231,SE271 ,IT,XWQKQH80L08I174M,3.08828E+15,JCB,309,4436,
10481,Gloria Johnson      ,465 Lynn Ogden Lane,,,Burlington,MA,US,1803,0,Gloria.R.Johnson@mailinator.com,520-562-5266,486,WE286 ,FR,1.47071E+14,6.011E+15,Discover,1114,3248,
10482,Machelle Watkin     ,4122 Eastland Avenue,,,Burlong,WA,AU,6401,0,Machelle.T.Watkin@spambob.com,(07) 3500 5167,853.3,SC124 ,ES,0403528Q,3.08835E+15,JCB,408,3940,
10483,Claudia Higgins     ,3239 Rosemont Avenue,,,Burnaby,BC,CA,V5G 4W7,0,Claudia.R.Higgins@pookmail.com,306-429-0675,120,SE271 ,IT,DMWTYI63S66E144E,4.11111E+15,VISA,1209,5289,
10484,Mattie Marsh        ,1756 Apple Lane,,,BURNHOUSE,,UK,KA15 7QD,0,Mattie.J.Marsh@mailinator.com,078 4797 5832,673,NC160 ,ES,9387589R,6.01165E+15,Discover,211,7433,
10485,Michael Fiedler     ,193 Arrowood Drive,,,Burr Ridge,IL,US,61257,0,Michael.P.Fiedler@spambob.com,817-771-4311,6000.28,SW409 ,CA,147112049,3.0882E+15,JCB,716,3425,
13282,新太              ,八幡,５丁目１番２号,,胎内市,新潟県,JP,9592606,0,arata_8_iyoda@dbzmail.com,04-3533-5033,5000.9,SE337 ,CA,331875195,4.1117E+15,VISA,1016,7648,
10486,Jacqueline Belin    ,300 Mattson Street,,,Burr Ridge,IL,US,61257,0,Jacqueline.C.Belin@trashymail.com,510-922-2034,18735.7,WE151 ,U.S.,261990001,6.01145E+15,Discover,415,5068,
10487,Tanya Christensen   ,1640 Holden Street,,,Busano,TO,IT,10080,0,Tanya.L.Christensen@mailinator.com,0339 5295420,18735.7,NE178 ,FR,1.24056E+14,4.11184E+15,VISA,1115,1367,
10488,Maria Moore         ,2395 Buena Vista Avenue,,,Busano,TO,IT,10080,0,Maria.R.Moore@pookmail.com,0322 6933169,492,NC364 ,ES,3693760Y,3.7E+14,American Express,117,102,
10490,Felipe Norris       ,2237 Irving Road,,,Buxtehude,,DE,21614,0,Felipe.M.Norris@pookmail.com,037209 72 97,568.3,NW310 ,IT,IXXJJP55S05C147W,4.1113E+15,VISA,1114,1492,
10491,Judy Douglass       ,2511 Bird Spring Lane,,,Ca' De' Stefani,CR,IT,26039,0,Judy.F.Douglass@mailinator.com,0318 4916603,853.3,NE235 ,ES,2169020M,6.01102E+15,Discover,1215,7897,
10492,Madelaine Fager     ,4424 Charter Street,,,Cabanandra,VIC,AU,3888,0,Madelaine.J.Fager@mailinator.com,(07) 4520 2494,1782.03,NC166 ,U.S.,507490002,4.11121E+15,VISA,212,7717,
10493,Rose Stafford       ,2670 Trails End Road,,,Cabanne,GE,IT,16040,0,Rose.J.Stafford@pookmail.com,0330 4983545,0,SC262 ,U.S.,730070001,3.7E+14,American Express,711,2370,
10494,Julian Beckmann     ,686 East Avenue,,,Cabbage Tree Creek,VIC,AU,3889,0,Julian.E.Beckmann@pookmail.com,(02) 4002 8527,486,NC295 ,U.S.,678100001,4.11126E+15,VISA,1215,907,
10495,Roxie White         ,3773 Waterview Lane,,,Cabezon de Cameros,,ES,26135,0,Roxie.T.White@dodgeit.com,91-635-1994,352,RP385 ,CA,961425014,4.11139E+15,VISA,1213,6744,
10496,William Knee        ,720 George Street,,,Cachan,,FR,94230,0,William.N.Knee@trashymail.com,01.89.99.00.20,90.3,SW148 ,UK,SL530495A,4.11122E+15,VISA,613,4074,
10497,Amanda Wilson       ,453 Oakridge Lane,,,Cagliari,CA,IT,9032,0,Amanda.H.Wilson@mailinator.com,0332 2081681,152,NW313 ,ES,3658317Y,6.01156E+15,Discover,1214,487,
10498,Anna Pena           ,2947 Elm Drive,,,Cagliari,CA,IT,9100,0,Anna.T.Pena@mailinator.com,0340 2912159,853.3,SW148 ,IT,EOISKH60D47G877F,4.11192E+15,VISA,416,2811,
10499,Kelvin Cooper       ,3779 Ferguson Street,,,Cahaba Heights,AL,US,35242,0,Kelvin.S.Cooper@spambob.com,620-770-0533,180.3,SW412 ,UK,PT989826,6.01163E+15,Discover,309,582,
10500,Howard Gonzales     ,3671 Southern Street,,,Cahaba Heights,AL,US,35243,0,Howard.H.Gonzales@pookmail.com,707-857-8189,120,SW142 ,U.S.,181820001,3E+13,Diners Club,308,4659,
10501,Alex Wheeler        ,2495 Sweetwood Drive,,,Cahors,,FR,46000,0,Alex.S.Wheeler@mailinator.com,02.42.75.06.42,52,NC169 ,ES,6016170Z,4.11173E+15,VISA,615,5079,
10502,Joseph Guerrero     ,1962 Caynor Circle,,,Caira,FR,IT,3040,0,Joseph.B.Guerrero@trashymail.com,0316 3182421,492,NC100 ,IT,XPFGOA80E59A721N,3.08835E+15,JCB,814,937,
10429,Linda Baccus        ,4972 Friendship Lane,,,Breguzzo,TN,IT,38081,0,Linda.P.Baccus@pookmail.com,0319 2059364,5231,SW145 ,IT,YIIQRW66H54E135N,3.7E+14,American Express,817,2873,
10503,Bobby Sanborn       ,1981 Ray Court,,,Cairate,VA,IT,21050,0,Bobby.M.Sanborn@spambob.com,0347 4528528,3780.51,WE286 ,CA,436458285,6.01126E+15,Discover,310,1129,
10504,Arthur John         ,1591 Cessna Drive,,,Cairo,WV,US,26337,0,Arthur.D.John@trashymail.com,915-852-3245,673,WE151 ,U.S.,234530003,4.1112E+15,VISA,1010,1787,
10505,Mary Sims           ,4705 Stone Lane,,,Calanna,RC,IT,89050,0,Mary.C.Sims@mailinator.com,0318 3595240,1782.03,SW145 ,ES,8472232K,3E+13,Diners Club,608,7717,
10506,Lamont Crompton     ,3020 Circle Drive,,,Calbola,FO,IT,47017,0,Lamont.L.Crompton@spambob.com,0377 0711399,505,SC391 ,FR,7.49067E+14,6.01126E+15,Discover,617,5625,
10507,Janice Mohammed     ,4207 Ridenour Street,,,Calcata,VT,IT,1030,0,Janice.B.Mohammed@trashymail.com,0338 3049898,6000.28,SW277 ,U.S.,256990001,3.7E+14,American Express,513,4893,
10508,Gina Clay           ,4237 Lodgeville Road,,,Calgary,AB,CA,T2P 0H3,0,Gina.J.Clay@mailinator.com,778-861-7250,5231,SE136 ,CA,392320230,3.08835E+15,JCB,1012,688,
10509,James Grier         ,479 University Hill Road,,,Calicasas,,ES,18290,0,James.L.Grier@trashymail.com,91-102-2259,9095.04,SW214 ,CA,935802991,6.01115E+15,Discover,415,3239,
10510,Douglas Booze       ,563 Lena Lane,,,Calice Ligure,SV,IT,17020,0,Douglas.M.Booze@trashymail.com,0334 2082669,2550,NW382 ,U.S.,22867930,4.1114E+15,VISA,915,7063,
10511,Nicholas Elliott    ,3509 Columbia Boulevard,,,Calipatria,CA,US,92233,0,Nicholas.C.Elliott@trashymail.com,203-341-3549,52,SW346 ,U.S.,509270002,3.08841E+15,JCB,809,1940,
10512,Robert Moon         ,1614 Flanigan Oaks Drive,,,Callicoon,NY,US,12723,0,Robert.C.Moon@pookmail.com,985-407-2085,354,NC166 ,ES,8059361T,3.7E+14,American Express,515,6295,
10513,Larry Clayton       ,2172 Drummond Street,,,Caluire-et-cuire,,FR,69300,0,Larry.A.Clayton@mailinator.com,01.42.76.23.51,5320.86,RP121 ,IT,KDNTSY99R63G451V,3E+13,Diners Club,1110,357,
10514,Gregory Proctor     ,175 Tetrick Road,,,Calulu,VIC,AU,3875,0,Gregory.L.Proctor@mailinator.com,(07) 4922 0778,354,SW211 ,FR,1.26013E+14,6.011E+15,Discover,1013,8330,
10515,Lupe Surette        ,4397 Chardonnay Drive,,,Calvari,GE,IT,16040,0,Lupe.M.Surette@dodgeit.com,0341 9009060,863.9,SW148 ,IT,KUUMJC63R64C694T,4.11136E+15,VISA,511,4333,
10516,Louis Byers         ,705 Dola Mine Road,,,Calvignano,PV,IT,27045,0,Louis.M.Byers@spambob.com,0385 5833137,9095.04,RP121 ,ES,6584825V,6.01136E+15,Discover,1011,7063,
10517,Jack Ford           ,1061 Lyon Avenue,,,Camaiore,LU,IT,55041,0,Jack.Y.Ford@dodgeit.com,0390 8578386,904.86,SW214 ,IT,LZXBGH28H26H714C,3.7E+14,American Express,816,5962,
10519,Randall Worth       ,4882 Foley Street,,,Cambiano,FI,IT,50051,0,Randall.M.Worth@spambob.com,0375 9884371,0,NE175 ,U.S.,22867924,4.11187E+15,VISA,516,9064,
10520,Silvia Aaron        ,4930 Franklin Street,,,Cambrai,,FR,59400,0,Silvia.D.Aaron@spambob.com,01.22.98.75.45,863.9,NE304 ,IT,YFTCIU35B12Z232K,6.01109E+15,Discover,809,7045,
10521,Anthony Spurlock    ,1534 Pearl Street,,,Cambridge,MA,US,2142,0,Anthony.J.Spurlock@dodgeit.com,202-757-0511,304,SW343 ,CA,6641690,3E+13,Diners Club,108,2663,
10522,Joseph Bowden       ,318 Post Avenue,,,Cambridge,MA,US,2141,0,Joseph.M.Bowden@dodgeit.com,828-294-4454,180.3,SW145 ,U.S.,510270001,3.7E+14,American Express,111,3237,
10523,Erika Clark         ,1873 Matthews Street,,,Cambridge,ID,US,83610,0,Erika.G.Clark@mailinator.com,612-555-6596,6000.28,NE238 ,IT,WDEVGU25H05L752M,3.7E+14,American Express,513,2885,
10524,Alice Oberlander    ,1635 Barrington Court,,,Cambridge,MA,US,2141,0,Alice.R.Oberlander@spambob.com,570-793-8638,352,WE418 ,ES,3972031T,6.01188E+15,Discover,613,5630,
10526,Mary Scott          ,1023 Stonecoal Road,,,Cambridge,MA,US,2141,0,Mary.R.Scott@pookmail.com,313-826-8978,0,SE205 ,UK,BH660319A,6.01152E+15,Discover,110,7919,
10527,Joe Lindsey         ,447 Patterson Fork Road,,,Cambridge,MA,US,2141,0,Joe.L.Lindsey@mailinator.com,409-644-9253,180.3,SC394 ,CA,409110863,3.08891E+15,JCB,1111,7671,
10528,David Mathes        ,2620 Byers Lane,,,Cambridge,MA,US,2141,0,David.B.Mathes@pookmail.com,309-375-1227,505,SC196 ,U.S.,401650001,3E+13,Diners Club,212,6551,
10529,Mitzi Arriaga       ,4194 Austin Avenue,,,Cambridge,MA,US,2142,0,Mitzi.E.Arriaga@mailinator.com,510-277-2610,5869.4,SW142 ,UK,AT803148B,4.11126E+15,VISA,409,4715,
10530,Jeff Miller         ,1944 Cemetery Street,,,Camden,NJ,US,8102,0,Jeff.C.Miller@dodgeit.com,507-288-5026,6101,SW406 ,U.S.,398270002,3.7E+14,American Express,417,357,
10532,Kim Williams        ,3346 Cost Avenue,,,Camden,NJ,US,8102,0,Kim.C.Williams@pookmail.com,325-338-7829,304,NC163 ,ES,5094233D,3.08888E+15,JCB,112,5078,
10531,Carli Haynes        ,1215 Layman Avenue,,,Camden,NJ,US,8104,0,Carli.J.Haynes@dodgeit.com,973-204-9450,290.48,WE157 ,ES,X3165202B,3.7E+14,American Express,1117,5574,
10533,Burl Fullmer        ,477 Conaway Street,,,Camden,NJ,US,8104,0,Burl.R.Fullmer@dodgeit.com,580-635-6199,492,SC391 ,CA,563453216,3.7E+14,American Express,116,3653,
10534,James Donahoe       ,3255 Concord Street,,,Camden,NJ,US,8102,0,James.B.Donahoe@spambob.com,512-627-5859,6101,NC358 ,IT,UOICAI86C58B808X,6.01161E+15,Discover,412,4873,
10535,Amber Ingle         ,1291 Bell Street,,,Camden,NJ,US,8102,0,Amber.J.Ingle@pookmail.com,610-678-5366,290.48,SC262 ,IT,WUUJGJ26L06L924I,3.7E+14,American Express,511,1787,
10538,Tonja Harris        ,4099 Weekley Street,,,Cameron Corner,NSW,AU,2880,0,Tonja.M.Harris@spambob.com,(02) 6116 6954,0,NW244 ,FR,1.72125E+14,4.11143E+15,VISA,715,7127,
10539,Christopher Kirk    ,3768 Anmoore Road,,,Camino,CE,IT,81040,0,Christopher.A.Kirk@pookmail.com,0366 3086040,0,SW409 ,ES,6282209N,4.11106E+15,VISA,316,4185,
10540,Lorenzo Ouellette   ,4657 Front Street,,,Campagnano Di Roma,RM,IT,63,0,Lorenzo.P.Ouellette@trashymail.com,0351 0302813,863.9,SW412 ,ES,8869704F,3.7E+14,American Express,1114,4000,
10541,Toni Barela         ,1681 Williams Mine Road,,,Campagnola,CE,IT,81035,0,Toni.D.Barela@dodgeit.com,0313 7836113,486,RP121 ,IT,PTCBQV07P25A573E,4.11196E+15,VISA,409,2793,
10542,Billy Mcdowell      ,2546 Benson Park Drive,,,Campbelltown,NSW,AU,2560,0,Billy.M.Mcdowell@spambob.com,(02) 9003 0193,904.86,NE103 ,U.S.,363330001,3.7E+14,American Express,308,560,
10543,Kay Fauver          ,2932 Despard Street,,,Campello Sul Clitunno,PG,IT,6042,0,Kay.R.Fauver@trashymail.com,0382 7527732,673,SC199 ,IT,EXXYCO23R26B670B,3E+13,Diners Club,411,6551,
10544,Jessica Jackson     ,4744 Wescam Court,,,Campiglia Marittima,LI,IT,57021,0,Jessica.A.Jackson@pookmail.com,0367 5729144,5869.4,SC262 ,IT,VSPUAE13R41B955H,3.08831E+15,JCB,909,7379,
10545,Anthony Enger       ,4307 Holly Street,,,Campill,BZ,IT,39030,0,Anthony.O.Enger@dodgeit.com,0395 5932507,352,NC166 ,IT,PNSOUX93M56B144B,4.11144E+15,VISA,308,5801,
10546,Patrick Crain       ,3358 Blane Street,,,Campo Di Carne,LT,IT,4011,0,Patrick.D.Crain@spambob.com,0360 9166262,863.9,WE151 ,FR,7.05084E+14,3.7E+14,American Express,512,8129,
10547,Leon Stroble        ,4618 Jim Rosa Lane,,,Campo Di Pietra Di Salgareda,TV,IT,31040,0,Leon.J.Stroble@pookmail.com,0391 0561900,5869.4,NE307 ,IT,TWTCIX85L50A826I,3.7E+14,American Express,716,1600,
10548,Pierre Tozier       ,3127 Round Table Drive,,,Campo Real,,ES,28510,0,Pierre.M.Tozier@spambob.com,91-102-2394,52,SW217 ,IT,FTGVAI82M24F493B,3.08811E+15,JCB,212,5105,
10549,Michael Sharp       ,3049 Glendale Avenue,,,Campo Tizzoro,PT,IT,51023,0,Michael.A.Sharp@mailinator.com,0314 1808414,52,SE208 ,FR,8.31031E+14,3E+13,Diners Club,215,8729,
10551,Paul Lambert        ,169 Rose Street,,,Campodenno,TN,IT,38010,0,Paul.P.Lambert@spambob.com,0388 6170778,486,NE172 ,IT,GOXMGC39M57E229P,3.7E+14,American Express,616,3131,
10552,Dorothy Broadwell   ,1889 Abia Martin Drive,,,Campoli Di Caulonia,RC,IT,89041,0,Dorothy.E.Broadwell@pookmail.com,0360 6634482,505,NW247 ,UK,NS841654B,3E+13,Diners Club,1116,3132,
10554,Evelyn Sullivan     ,3919 Milford Street,,,Canelli Recapito Gancia,AT,IT,14053,0,Evelyn.B.Sullivan@trashymail.com,0324 5413753,5000.9,WE157 ,IT,FYOTXH22E48F998K,3E+13,Diners Club,1011,4777,
10555,Ruby Mckinney       ,4417 Ashford Drive,,,Cannara,PG,IT,6033,0,Ruby.J.Mckinney@trashymail.com,0398 0357740,152,WE286 ,IT,LCPNKJ86A14I855K,6.01162E+15,Discover,615,100,
10556,Ulysses Dejesus     ,3847 Peaceful Lane,,,Canoona,QLD,AU,4702,0,Ulysses.J.Dejesus@pookmail.com,(02) 6249 9652,3780.51,SE136 ,U.S.,393270001,3E+13,Diners Club,514,8853,
10557,Eddie Toth          ,278 Stanley Avenue,,,Cantoniera Della Presolana,BG,IT,24020,0,Eddie.B.Toth@mailinator.com,0378 3785191,152,NC169 ,ES,3900310Q,3.7E+14,American Express,910,6688,
10558,Anthony Malcolm     ,879 Margaret Street,,,Cape Conran,VIC,AU,3888,0,Anthony.J.Malcolm@pookmail.com,(07) 5314 8932,0,SE139 ,U.S.,420590001,3.7E+14,American Express,616,6987,
10559,Gertrude David      ,4166 Hart Ridge Road,,,Cape Coral,FL,US,33904,0,Gertrude.K.David@spambob.com,212-626-9628,1782.03,SW274 ,U.S.,22868202,4.11177E+15,VISA,814,3336,
10560,Steven Ramsay       ,1186 Cantebury Drive,,,Capella,QLD,AU,4723,0,Steven.M.Ramsay@dodgeit.com,(02) 6145 1358,298.83,NE109 ,IT,ZMTPQO65H55C865X,3.7E+14,American Express,709,8081,
10561,Adam Bryan          ,1849 Dogwood Road,,,Capezzano,SA,IT,84080,0,Adam.I.Bryan@pookmail.com,0375 5490530,1782.03,NE175 ,UK,KS257248B,4.11145E+15,VISA,614,4885,
10562,Juan Ball           ,524 Clarence Court,,,Capezzano Monte,LU,IT,55045,0,Juan.C.Ball@dodgeit.com,0326 4489418,6000.28,WE223 ,U.S.,396270001,3.7E+14,American Express,614,2971,
